ds;country;polygon_source;polygon_id;polygon_name;tiles_visited_related_change;ratio_single_tile_users;baseline_name;baseline_type
08/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.32352;0.28881;full_february;DAY_OF_WEEK
23/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.32665;0.27913;full_february;DAY_OF_WEEK
22/03/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.32912;0.26565;full_february;DAY_OF_WEEK
17/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.33136;0.29149;full_february;DAY_OF_WEEK
18/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.34259;0.27982;full_february;DAY_OF_WEEK
30/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.34528;0.30618;full_february;DAY_OF_WEEK
30/03/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.34816;0.29905;full_february;DAY_OF_WEEK
17/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.35979;0.26805;full_february;DAY_OF_WEEK
29/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.36249;0.30719;full_february;DAY_OF_WEEK
09/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.37894;0.29301;full_february;DAY_OF_WEEK
27/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.38568;0.31274;full_february;DAY_OF_WEEK
28/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.38612;0.33365;full_february;DAY_OF_WEEK
28/03/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.3868;0.30186;full_february;DAY_OF_WEEK
19/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.40282;0.28862;full_february;DAY_OF_WEEK
04/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.40734;0.30346;full_february;DAY_OF_WEEK
07/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.41115;2.2375;full_february;DAY_OF_WEEK
25/03/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.41331;0.32275;full_february;DAY_OF_WEEK
02/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.4166;0.30912;full_february;DAY_OF_WEEK
01/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.44306;0.33199;full_february;DAY_OF_WEEK
12/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.44626;0.31684;full_february;DAY_OF_WEEK
24/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.44795;0.33517;full_february;DAY_OF_WEEK
05/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.46579;0.32655;full_february;DAY_OF_WEEK
10/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.48947;0.33457;full_february;DAY_OF_WEEK
03/05/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.49285;0.32843;full_february;DAY_OF_WEEK
29/03/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.50506;0.34808;full_february;DAY_OF_WEEK
26/04/2020;IDN;GADM;IDN.9.2_1;Bandung;-0.54134;0.35875;full_february;DAY_OF_WEEK
16/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.00247;0.19568;full_february;DAY_OF_WEEK
30/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.00402;0.18901;full_february;DAY_OF_WEEK
12/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.00832;0.17066;full_february;DAY_OF_WEEK
14/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.01733;0.17771;full_february;DAY_OF_WEEK
18/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.01907;0.19025;full_february;DAY_OF_WEEK
01/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.02057;0.19657;full_february;DAY_OF_WEEK
03/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.02337;0.18266;full_february;DAY_OF_WEEK
02/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.02476;0.18536;full_february;DAY_OF_WEEK
16/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.02483;0.18797;full_february;DAY_OF_WEEK
04/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.02682;0.16217;full_february;DAY_OF_WEEK
04/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.02696;0.20174;full_february;DAY_OF_WEEK
13/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.02796;0.16012;full_february;DAY_OF_WEEK
01/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.03126;0.16947;full_february;DAY_OF_WEEK
11/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.03358;0.20215;full_february;DAY_OF_WEEK
05/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.03509;0.19156;full_february;DAY_OF_WEEK
06/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.03559;0.16031;full_february;DAY_OF_WEEK
07/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.03613;0.20538;full_february;DAY_OF_WEEK
11/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.03686;0.16173;full_february;DAY_OF_WEEK
10/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.03724;0.19015;full_february;DAY_OF_WEEK
15/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.03736;0.19592;full_february;DAY_OF_WEEK
06/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.04096;0.20364;full_february;DAY_OF_WEEK
09/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.04243;0.19205;full_february;DAY_OF_WEEK
15/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.04274;0.18635;full_february;DAY_OF_WEEK
08/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.04806;0.19047;full_february;DAY_OF_WEEK
31/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.04988;0.18757;full_february;DAY_OF_WEEK
03/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.0525;0.21769;full_february;DAY_OF_WEEK
25/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.05465;0.20632;full_february;DAY_OF_WEEK
02/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.05533;0.21382;full_february;DAY_OF_WEEK
19/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.05541;0.19388;full_february;DAY_OF_WEEK
30/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.05858;0.19112;full_february;DAY_OF_WEEK
30/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.05899;0.21131;full_february;DAY_OF_WEEK
07/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06022;0.20669;full_february;DAY_OF_WEEK
28/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06085;0.20825;full_february;DAY_OF_WEEK
01/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06159;0.19157;full_february;DAY_OF_WEEK
06/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06191;0.20648;full_february;DAY_OF_WEEK
27/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06504;0.23819;full_february;DAY_OF_WEEK
08/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.0663;0.21951;full_february;DAY_OF_WEEK
04/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06706;0.20409;full_february;DAY_OF_WEEK
17/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06785;0.20306;full_february;DAY_OF_WEEK
24/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.06909;0.19673;full_february;DAY_OF_WEEK
28/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07439;0.23302;full_february;DAY_OF_WEEK
01/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07471;0.22442;full_february;DAY_OF_WEEK
29/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07595;0.20608;full_february;DAY_OF_WEEK
17/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07605;0.015;full_february;DAY_OF_WEEK
08/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.0763;0.23468;full_february;DAY_OF_WEEK
06/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07825;0.20046;full_february;DAY_OF_WEEK
10/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07847;0.23036;full_february;DAY_OF_WEEK
15/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07858;0.22159;full_february;DAY_OF_WEEK
29/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07863;0.19495;full_february;DAY_OF_WEEK
22/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.07867;0.20206;full_february;DAY_OF_WEEK
23/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08078;0.21746;full_february;DAY_OF_WEEK
12/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.0809;0.20423;full_february;DAY_OF_WEEK
09/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.08098;0.15177;full_february;DAY_OF_WEEK
05/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08101;0.20161;full_february;DAY_OF_WEEK
08/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.08116;0.15556;full_february;DAY_OF_WEEK
16/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08155;0.22483;full_february;DAY_OF_WEEK
02/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08157;0.19788;full_february;DAY_OF_WEEK
01/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08169;0.23687;full_february;DAY_OF_WEEK
27/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08212;0.19967;full_february;DAY_OF_WEEK
08/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08232;0.20289;full_february;DAY_OF_WEEK
14/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08242;0.20946;full_february;DAY_OF_WEEK
29/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08313;0.20536;full_february;DAY_OF_WEEK
17/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08341;1.61875;full_february;DAY_OF_WEEK
10/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.08442;0.16469;full_february;DAY_OF_WEEK
01/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.0847;0.20031;full_february;DAY_OF_WEEK
07/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.08591;0.15796;full_february;DAY_OF_WEEK
13/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08619;0.19514;full_february;DAY_OF_WEEK
03/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08753;0.21197;full_february;DAY_OF_WEEK
05/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08764;0.20807;full_february;DAY_OF_WEEK
28/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08859;0.20227;full_february;DAY_OF_WEEK
09/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.08908;0.22434;full_february;DAY_OF_WEEK
08/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09063;0.22512;full_february;DAY_OF_WEEK
09/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09067;0.20359;full_february;DAY_OF_WEEK
03/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.09141;0.15606;full_february;DAY_OF_WEEK
11/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09279;0.20133;full_february;DAY_OF_WEEK
20/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09314;0.20036;full_february;DAY_OF_WEEK
12/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09355;0.19834;full_february;DAY_OF_WEEK
27/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09745;0.19917;full_february;DAY_OF_WEEK
23/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09755;0.22853;full_february;DAY_OF_WEEK
30/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09911;0.23765;full_february;DAY_OF_WEEK
21/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09975;0.21379;full_february;DAY_OF_WEEK
04/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09978;0.22229;full_february;DAY_OF_WEEK
30/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.09993;0.23963;full_february;DAY_OF_WEEK
28/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10035;0.19978;full_february;DAY_OF_WEEK
26/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10127;0.20195;full_february;DAY_OF_WEEK
29/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10348;0.22905;full_february;DAY_OF_WEEK
02/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;0.10446;1.025;full_february;DAY_OF_WEEK
05/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10472;0.22723;full_february;DAY_OF_WEEK
23/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10517;0.20149;full_february;DAY_OF_WEEK
26/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10595;0.22353;full_february;DAY_OF_WEEK
26/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10629;0.23176;full_february;DAY_OF_WEEK
07/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10766;0.22615;full_february;DAY_OF_WEEK
07/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10822;0.23312;full_february;DAY_OF_WEEK
16/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10855;0.22242;full_february;DAY_OF_WEEK
31/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.10862;0.24018;full_february;DAY_OF_WEEK
04/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11094;0.21922;full_february;DAY_OF_WEEK
07/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11189;0.20338;full_february;DAY_OF_WEEK
05/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11295;0.22989;full_february;DAY_OF_WEEK
20/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11325;0.22022;full_february;DAY_OF_WEEK
26/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11459;0.20551;full_february;DAY_OF_WEEK
09/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11528;0.22093;full_february;DAY_OF_WEEK
06/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.1153;0.23859;full_february;DAY_OF_WEEK
18/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11539;0.14375;full_february;DAY_OF_WEEK
29/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11652;0.25339;full_february;DAY_OF_WEEK
10/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11674;0.20969;full_february;DAY_OF_WEEK
05/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11835;0.22258;full_february;DAY_OF_WEEK
13/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11887;0.21737;full_february;DAY_OF_WEEK
18/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.11914;0.23401;full_february;DAY_OF_WEEK
12/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12022;0.23002;full_february;DAY_OF_WEEK
25/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12076;0.20233;full_february;DAY_OF_WEEK
03/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12101;0.21754;full_february;DAY_OF_WEEK
13/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12288;0.21584;full_february;DAY_OF_WEEK
06/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12326;0.22595;full_february;DAY_OF_WEEK
24/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12335;0.25283;full_february;DAY_OF_WEEK
16/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12344;0.21178;full_february;DAY_OF_WEEK
29/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12384;0.23592;full_february;DAY_OF_WEEK
25/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12386;0.21636;full_february;DAY_OF_WEEK
27/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12446;0.22775;full_february;DAY_OF_WEEK
13/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12504;0.22934;full_february;DAY_OF_WEEK
22/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12554;0.22294;full_february;DAY_OF_WEEK
12/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12555;0.22596;full_february;DAY_OF_WEEK
19/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12556;0.22887;full_february;DAY_OF_WEEK
11/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12568;0.23025;full_february;DAY_OF_WEEK
12/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12575;0.21871;full_february;DAY_OF_WEEK
19/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12616;0.20761;full_february;DAY_OF_WEEK
27/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12765;0.20721;full_february;DAY_OF_WEEK
13/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12779;0.24021;full_february;DAY_OF_WEEK
15/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12815;0.21003;full_february;DAY_OF_WEEK
12/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12819;0.23495;full_february;DAY_OF_WEEK
03/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.1284;0.23652;full_february;DAY_OF_WEEK
22/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12849;0.23809;full_february;DAY_OF_WEEK
14/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.1286;0.23281;full_february;DAY_OF_WEEK
10/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12911;0.24255;full_february;DAY_OF_WEEK
24/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12926;0.22255;full_february;DAY_OF_WEEK
25/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.12931;1.6625;full_february;DAY_OF_WEEK
17/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13003;0.23468;full_february;DAY_OF_WEEK
15/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13046;0.22879;full_february;DAY_OF_WEEK
02/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.1305;0.23818;full_february;DAY_OF_WEEK
09/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13256;0.22889;full_february;DAY_OF_WEEK
21/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13258;0.23239;full_february;DAY_OF_WEEK
20/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13435;0.24477;full_february;DAY_OF_WEEK
02/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13497;0.23115;full_february;DAY_OF_WEEK
28/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13544;0.24281;full_february;DAY_OF_WEEK
04/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13622;0.22534;full_february;DAY_OF_WEEK
14/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13637;0.22313;full_february;DAY_OF_WEEK
17/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13653;0.21332;full_february;DAY_OF_WEEK
28/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13714;0.22783;full_february;DAY_OF_WEEK
04/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13741;0.23438;full_february;DAY_OF_WEEK
08/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13907;0.22328;full_february;DAY_OF_WEEK
14/08/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.13946;0.22189;full_february;DAY_OF_WEEK
02/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14011;0.22942;full_february;DAY_OF_WEEK
11/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14228;0.23731;full_february;DAY_OF_WEEK
20/11/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14293;0.24239;full_february;DAY_OF_WEEK
26/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14386;0.21826;full_february;DAY_OF_WEEK
02/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.1439;0.22741;full_february;DAY_OF_WEEK
18/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14627;0.21392;full_february;DAY_OF_WEEK
23/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14632;0.21847;full_february;DAY_OF_WEEK
20/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14656;0.21097;full_february;DAY_OF_WEEK
01/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14722;0.22907;full_february;DAY_OF_WEEK
10/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14792;0.22884;full_february;DAY_OF_WEEK
13/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14935;0.24068;full_february;DAY_OF_WEEK
11/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.14956;0.23282;full_february;DAY_OF_WEEK
30/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15264;0.23504;full_february;DAY_OF_WEEK
18/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15315;0.21948;full_february;DAY_OF_WEEK
24/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15364;0.21414;full_february;DAY_OF_WEEK
15/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15635;0.23594;full_february;DAY_OF_WEEK
03/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15678;0.23322;full_february;DAY_OF_WEEK
25/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15686;0.24811;full_february;DAY_OF_WEEK
11/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15688;0.22659;full_february;DAY_OF_WEEK
19/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.15952;0.21413;full_february;DAY_OF_WEEK
19/05/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.16293;0.23657;full_february;DAY_OF_WEEK
14/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.16492;0.23418;full_february;DAY_OF_WEEK
07/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.16735;0.23775;full_february;DAY_OF_WEEK
22/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.16791;0.25835;full_february;DAY_OF_WEEK
26/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.16894;0.23444;full_february;DAY_OF_WEEK
24/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.17125;0.24737;full_february;DAY_OF_WEEK
17/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.17199;0.23224;full_february;DAY_OF_WEEK
22/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.17221;0.24688;full_february;DAY_OF_WEEK
13/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.17721;0.15625;full_february;DAY_OF_WEEK
21/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.17976;0.25359;full_february;DAY_OF_WEEK
11/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18035;0.23762;full_february;DAY_OF_WEEK
21/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18117;0.24302;full_february;DAY_OF_WEEK
10/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18128;0.23184;full_february;DAY_OF_WEEK
08/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18199;0.24635;full_february;DAY_OF_WEEK
14/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18215;0.22046;full_february;DAY_OF_WEEK
31/07/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18316;0.21692;full_february;DAY_OF_WEEK
25/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18735;0.23818;full_february;DAY_OF_WEEK
23/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18881;0.24654;full_february;DAY_OF_WEEK
24/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18891;0.23778;full_february;DAY_OF_WEEK
12/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18927;0.22926;full_february;DAY_OF_WEEK
19/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18932;0.23429;full_february;DAY_OF_WEEK
09/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.18986;0.24829;full_february;DAY_OF_WEEK
03/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.19587;0.23816;full_february;DAY_OF_WEEK
04/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.19592;0.23642;full_february;DAY_OF_WEEK
20/05/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.20638;0.24127;full_february;DAY_OF_WEEK
16/10/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.21066;0.26286;full_february;DAY_OF_WEEK
06/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.21363;0.27292;full_february;DAY_OF_WEEK
05/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.22571;0.23606;full_february;DAY_OF_WEEK
07/06/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.22697;0.23617;full_february;DAY_OF_WEEK
20/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.22903;0.24079;full_february;DAY_OF_WEEK
21/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23088;0.22656;full_february;DAY_OF_WEEK
22/05/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23141;0.23942;full_february;DAY_OF_WEEK
24/03/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23497;0.26195;full_february;DAY_OF_WEEK
27/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23535;0.25796;full_february;DAY_OF_WEEK
09/12/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23584;0.28081;full_february;DAY_OF_WEEK
21/05/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23653;0.25393;full_february;DAY_OF_WEEK
20/09/2020;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.23663;0.25029;full_february;DAY_OF_WEEK
